ensembl_gene_id	mgi_symbol	gene_biotype	description	PFC.P.Value_PFC_FENT	PFC.logFC_PFC_FENT	AMY.P.Value_AMY_FENT	AMY.logFC_AMY_FENT	INPUT.P.Value_INPUT_FENT	INPUT.logFC_INPUT_FENT	NAC.P.Value_NAC_FENT	NAC.logFC_NAC_FENT	cell_type	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
ENSMUSG00000001435	Col18a1	protein_coding	collagen, type XVIII, alpha 1 [Source:MGI Symbol;Acc:MGI:88451]	0.0797753450070113	0.470483703012686	0.238396638153573	-0.31701214766047	0.272781102791426	0.263536443450983	0.740230471649969	0.0879231450689124	5	1.31079540961771	0.00558034588609622	1	pseudobulk	edgeR	LRT
ENSMUSG00000001496	Nkx2-1	protein_coding	NK2 homeobox 1 [Source:MGI Symbol;Acc:MGI:108067]	0.310518306269135	0.341173846230028	0.00753593483618812	-0.930555481054951	0.356923929525052	-0.279330001945311	0.810648639453748	-0.0802716898224385	5	5.87626129394374	0.00267661047194259	1	pseudobulk	edgeR	LRT
ENSMUSG00000001768	Rin2	protein_coding	Ras and Rab interactor 2 [Source:MGI Symbol;Acc:MGI:1921280]	0.141735740512991	0.137220857455	0.0190767690500582	-0.223919698806722	0.57623089339396	0.0467110004982274	0.300432175039113	-0.0962591422369456	5	0.541462133107932	0.0391870328269486	1	pseudobulk	edgeR	LRT
ENSMUSG00000001964	Emd	protein_coding	emerin [Source:MGI Symbol;Acc:MGI:108117]	0.786451741861877	-0.0333891446892249	0.635896800166312	0.0588785487969716	0.879762687170818	0.0168119224242609	0.355265519476824	0.114306098677447	5	-1.29817841663095	0.011937594211176	1	pseudobulk	edgeR	LRT
ENSMUSG00000002147	Stat6	protein_coding	signal transducer and activator of transcription 6 [Source:MGI Symbol;Acc:MGI:103034]	0.0309690149113411	0.318332112422923	0.700859371846296	0.0560751146478775	0.989955079267244	-0.00164266712774164	0.599558527448105	-0.0760381480448302	5	4.62461052592968	0.0198026457939245	1	pseudobulk	edgeR	LRT
ENSMUSG00000002190	Clgn	protein_coding	calmegin [Source:MGI Symbol;Acc:MGI:107472]	0.858982883992996	-0.022733601630236	0.404011131258553	0.107979880531462	0.870526245666327	-0.018810617084845	0.885571779822651	-0.0184130852208177	5	0.537538831215011	0.028045848417376	1	pseudobulk	edgeR	LRT
ENSMUSG00000002297	Dbf4	protein_coding	DBF4 zinc finger [Source:MGI Symbol;Acc:MGI:1351328]	0.706161411217106	0.0749330645357549	0.458595504934594	0.148807145701033	0.500397853473833	-0.120963144211893	0.159912287379703	0.281499065293797	5	-1.56533675243052	0.0454652327358316	1	pseudobulk	edgeR	LRT
ENSMUSG00000002428	Hltf	protein_coding	helicase-like transcription factor [Source:MGI Symbol;Acc:MGI:1196437]	0.857903694565958	0.0164023522388486	0.631842236306931	-0.0443015225756995	0.991023884033778	0.000929483311350898	0.979004642367582	-0.00241059255743181	5	0.565803192933858	0.0350928077331213	1	pseudobulk	edgeR	LRT
ENSMUSG00000002688	Prkd1	protein_coding	protein kinase D1 [Source:MGI Symbol;Acc:MGI:99879]	0.834544312493618	0.0275717118757801	0.994169794863611	0.000972502050793134	0.578503227323493	0.0662209144873311	0.231481825353534	-0.158875611117851	5	0.732939464640782	0.0323819180248705	1	pseudobulk	edgeR	LRT
ENSMUSG00000002844	Adprh	protein_coding	ADP-ribosylarginine hydrolase [Source:MGI Symbol;Acc:MGI:1098234]	0.494811510916978	-0.0482256981540323	0.0366751620466008	0.151332563558763	0.929419528674796	-0.0056328599797224	0.0167583838710916	0.172801783608174	5	0.899602377733806	0.024325571183661	1	pseudobulk	edgeR	LRT
ENSMUSG00000003299	Mrpl4	protein_coding	mitochondrial ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:2137210]	0.0603796677907666	-0.154285531310674	0.951882506247434	-0.0049249811872496	0.717339497324134	-0.0264414777443118	0.700401488488062	0.031160505159171	5	-0.866638487635319	0.0155540598329047	1	pseudobulk	edgeR	LRT
ENSMUSG00000003341	Atp8b3	protein_coding	ATPase, class I, type 8B, member 3 [Source:MGI Symbol;Acc:MGI:1914581]	0.0971319044309407	-0.347231886149009	0.494987924227538	0.142647989194952	0.987443461797123	0.00293674690596513	0.992779027034016	-0.00187234295338862	5	4.56764760548743	0.0201350039998879	1	pseudobulk	edgeR	LRT
ENSMUSG00000003352	Cacnb3	protein_coding	calcium channel, voltage-dependent, beta 3 subunit [Source:MGI Symbol;Acc:MGI:103307]	0.289108566258284	0.08088962637455	0.592270035918768	0.0410643039927803	0.631642277233049	-0.0328714144883397	0.323848369260826	0.0752332989576745	5	1.23692759410134	0.00146720811042803	0.858439011942934	pseudobulk	edgeR	LRT
ENSMUSG00000003464	Pex19	protein_coding	peroxisomal biogenesis factor 19 [Source:MGI Symbol;Acc:MGI:1334458]	0.554639355653611	0.0338915934465511	0.839760746235644	-0.0116815038184708	0.682873275962386	0.0211220158066561	0.218597105365825	-0.0709213872557686	5	-0.948892701577765	0.0224821056227372	1	pseudobulk	edgeR	LRT
ENSMUSG00000003746	Man1a	protein_coding	mannosidase 1, alpha [Source:MGI Symbol;Acc:MGI:104677]	0.28955331430114	0.128631925534988	0.00534517732806965	0.350986719152832	0.195584758914231	0.142114311419978	0.451437655201795	-0.0912425245085868	5	-0.42072988344798	0.0461978790227689	1	pseudobulk	edgeR	LRT
ENSMUSG00000003872	Lin7b	protein_coding	lin-7 homolog B, crumbs cell polarity complex component [Source:MGI Symbol;Acc:MGI:1330858]	0.776253202233706	-0.0315831664114212	0.267950131358845	0.124750136809942	0.714255592626593	-0.0367089022866078	0.498777793077569	-0.0752884654401407	5	-1.07823188685023	0.00559747820439861	1	pseudobulk	edgeR	LRT
ENSMUSG00000003948	Mmd	protein_coding	monocyte to macrophage differentiation-associated [Source:MGI Symbol;Acc:MGI:1914718]	0.240209783459192	-0.105921457592126	0.772645598963946	0.0261326081839859	0.850656674961928	0.0152290743801033	0.731156123115977	-0.0308221510803099	5	1.21505243321622	0.00108729171116889	0.771744825513421	pseudobulk	edgeR	LRT
ENSMUSG00000004018	Fancl	protein_coding	Fanconi anemia, complementation group L [Source:MGI Symbol;Acc:MGI:1914280]	0.149717836355066	-0.268090849000109	0.590759099608424	0.100159059475025	0.192522240893363	0.218401139648494	0.988022447750505	-0.0027693959256343	5	0.582711264410782	0.0372062072372834	1	pseudobulk	edgeR	LRT
ENSMUSG00000004035	Gstm7	protein_coding	glutathione S-transferase, mu 7 [Source:MGI Symbol;Acc:MGI:1915562]	0.786973688384016	-0.0411616551076233	0.872722509781166	-0.0246018548012679	0.607160977160353	0.0706900264579404	0.123418728768862	0.236951950199905	5	4.18751878214715	0.0414206571300129	1	pseudobulk	edgeR	LRT
ENSMUSG00000004070	Hmox2	protein_coding	heme oxygenase 2 [Source:MGI Symbol;Acc:MGI:109373]	0.546632553662512	-0.0339635404062624	0.0926879511180153	0.0965358930937157	0.821295920322644	0.0114637214394238	0.680001992559834	-0.0232197239946701	5	-0.811049309366183	0.00380606210981792	1	pseudobulk	edgeR	LRT
ENSMUSG00000004347	Pde1c	protein_coding	phosphodiesterase 1C [Source:MGI Symbol;Acc:MGI:108413]	0.00204217587929809	0.425054495742448	0.950200430243565	-0.00833415252638092	0.205497265817541	0.152134892401588	0.377702364157944	-0.117112440953981	5	0.765423626551807	0.0110947496240694	1	pseudobulk	edgeR	LRT
ENSMUSG00000004633	Chn2	protein_coding	chimerin 2 [Source:MGI Symbol;Acc:MGI:1917243]	0.787838391736061	0.0386725176849412	0.451711218959773	-0.109284811604352	0.990362901047669	0.00156508321628657	0.691608952907408	0.0570225628926115	5	-0.514573790165341	0.0292164411779497	1	pseudobulk	edgeR	LRT
ENSMUSG00000004730	Adgre1	protein_coding	adhesion G protein-coupled receptor E1 [Source:MGI Symbol;Acc:MGI:106912]	0.333287070785231	0.248619188018024	0.461289836268977	0.190593781292176	0.0252713181238522	0.527610079492421	0.838828480215633	-0.0520675639468612	5	-4.32791976174065	0.0109140541438232	1	pseudobulk	edgeR	LRT
ENSMUSG00000005124	Ccn4	protein_coding	cellular communication network factor 4 [Source:MGI Symbol;Acc:MGI:1197008]	0.347541453290251	0.331796159928723	0.411203311435414	-0.292454561515484	0.60478148877601	0.164452812793536	0.909119645430095	0.0401707433420831	5	-4.32791976174065	0.0109140541438232	1	pseudobulk	edgeR	LRT
ENSMUSG00000005150	Wdr83	protein_coding	WD repeat domain containing 83 [Source:MGI Symbol;Acc:MGI:1915086]	0.0472904417728166	-0.206143434024805	0.145494794832444	0.151368289652876	0.246021955477714	0.10754385454572	0.10497515036516	0.167537273703743	5	0.958829501164279	0.0406456600689009	1	pseudobulk	edgeR	LRT
ENSMUSG00000005220	Corin	protein_coding	corin, serine peptidase [Source:MGI Symbol;Acc:MGI:1349451]	0.427336264744355	-0.172364810598546	0.886332749756597	0.0312221250245769	0.999473921929084	-0.000128797610457462	0.48776369827679	0.150579353145191	5	-2.47346880627757	0.00365781397873206	1	pseudobulk	edgeR	LRT
ENSMUSG00000005354	Txn2	protein_coding	thioredoxin 2 [Source:MGI Symbol;Acc:MGI:1929468]	0.492688981920051	-0.0441422532840168	0.492895536074887	-0.044493431709435	0.587355940048494	0.0314712648225939	0.946386769655489	-0.00431826399514756	5	0.865018185245365	0.0333657172029666	1	pseudobulk	edgeR	LRT
ENSMUSG00000005374	Tbl2	protein_coding	transducin (beta)-like 2 [Source:MGI Symbol;Acc:MGI:1351652]	0.00438547069086634	-0.242574589925804	0.507877644823097	0.0550163895529749	0.225039353441589	0.0905588268155813	0.265212914817207	0.0921109397556847	5	-1.31531748976585	0.00441482378087607	1	pseudobulk	edgeR	LRT
ENSMUSG00000005575	Ube2m	protein_coding	ubiquitin-conjugating enzyme E2M [Source:MGI Symbol;Acc:MGI:108278]	0.360396123373631	-0.0615701857838742	0.167802892299719	0.0940602058015463	0.746688321733787	0.0195523104514783	0.357522085572871	-0.0619421653201395	5	-0.622669209899062	0.0378665687089074	1	pseudobulk	edgeR	LRT
ENSMUSG00000006219	Fblim1	protein_coding	filamin binding LIM protein 1 [Source:MGI Symbol;Acc:MGI:1921452]	0.846764032635613	0.0351126178141631	0.00271146414009861	0.570913157138944	0.614179170769042	-0.0826932659923445	0.377053626966475	0.161004588117826	5	-2.60725746520377	0.0138995932384919	1	pseudobulk	edgeR	LRT
ENSMUSG00000007207	Stx1a	protein_coding	syntaxin 1A (brain) [Source:MGI Symbol;Acc:MGI:109355]	0.028527805619429	-0.409185266389806	0.570339394727831	-0.104923011780789	0.186087556203078	-0.219961412539154	0.335870855614904	0.176873159269941	5	-0.604929757258063	0.0388204045814136	1	pseudobulk	edgeR	LRT
ENSMUSG00000007279	Scube2	protein_coding	signal peptide, CUB domain, EGF-like 2 [Source:MGI Symbol;Acc:MGI:1928765]	0.636611743022928	0.0972855960442356	0.587552499180073	0.112665041607094	0.647932526400632	0.0848083464143516	0.633379615935442	0.0982210315177774	5	1.46049533112674	0.0144173664165193	1	pseudobulk	edgeR	LRT
ENSMUSG00000007944	Ttc9b	protein_coding	tetratricopeptide repeat domain 9B [Source:MGI Symbol;Acc:MGI:1920282]	0.21307765541515	-0.143021499736018	0.416264892454422	-0.0938079043247471	0.269415999389364	0.114260390198196	0.301250448444993	-0.118498015458199	5	3.10576861705859	0.00267558405937183	1	pseudobulk	edgeR	LRT
ENSMUSG00000008301	Phax	protein_coding	phosphorylated adaptor for RNA export [Source:MGI Symbol;Acc:MGI:1891839]	0.56579527357527	0.0483299029123847	0.618420749075353	0.0422589204634214	0.682952322053541	-0.0309836350168	0.0168014612884284	0.20590478394995	5	0.868979410154178	0.0181268160354642	1	pseudobulk	edgeR	LRT
ENSMUSG00000009378	Slc16a12	protein_coding	solute carrier family 16 (monocarboxylic acid transporters), member 12 [Source:MGI Symbol;Acc:MGI:2147716]	0.00031025177261901	1.09361652652639	0.531026242799971	-0.181430471011966	0.0894468574121101	0.444621407501446	0.900588679476016	-0.0358189677534365	5	2.0099496585884	0.0278693301335813	1	pseudobulk	edgeR	LRT
ENSMUSG00000009555	Cdk9	protein_coding	cyclin dependent kinase 9 [Source:MGI Symbol;Acc:MGI:1328368]	0.0978005687259241	-0.0914235780510055	0.38415317902016	0.0480556587572045	0.413082661265011	-0.0404095013684396	0.378392000370802	0.048237373442253	5	0.670905688912301	0.0126983496973393	1	pseudobulk	edgeR	LRT
ENSMUSG00000009621	Vav2	protein_coding	vav 2 oncogene [Source:MGI Symbol;Acc:MGI:102718]	0.525720590056353	0.0612611481696881	0.272119559052332	0.107281435651898	0.748536904233009	0.027879399759188	0.891006725040786	0.0132077843125042	5	1.10488714327848	0.00664785848697181	1	pseudobulk	edgeR	LRT
ENSMUSG00000009633	G0s2	protein_coding	G0/G1 switch gene 2 [Source:MGI Symbol;Acc:MGI:1316737]	0.243169675708283	0.175140536250067	0.0100061946887021	-0.398650946537035	0.153464788312674	-0.193759889487258	0.422400858476781	-0.120025255253445	5	5.25584073614498	0.00281582240701696	1	pseudobulk	edgeR	LRT
ENSMUSG00000009733	Tfcp2	protein_coding	transcription factor CP2 [Source:MGI Symbol;Acc:MGI:98509]	0.675010701756468	0.0341582447744919	0.460377725825606	0.0607444910952566	0.990277675927233	-0.000894753039913043	0.504848110448968	0.0543917034856403	5	-0.617256183089704	0.012954683094104	1	pseudobulk	edgeR	LRT
ENSMUSG00000010047	Hyal2	protein_coding	hyaluronoglucosaminidase 2 [Source:MGI Symbol;Acc:MGI:1196334]	0.0923485982896809	0.215566043083697	0.816524690888275	-0.0296148305681534	0.0523572873909104	0.225021357563655	0.68952569849174	0.0505881984604544	5	2.73754398853485	0.0117238098037149	1	pseudobulk	edgeR	LRT
ENSMUSG00000010406	Mrpl52	protein_coding	mitochondrial ribosomal protein L52 [Source:MGI Symbol;Acc:MGI:1916086]	0.0879148469897137	-0.179457577145619	0.93083186400146	0.00909207604098272	0.288633785845885	-0.099889298419888	0.960149671695064	0.00518997962826395	5	-0.984787920186839	0.0161299632803757	1	pseudobulk	edgeR	LRT
ENSMUSG00000010476	Ebf3	protein_coding	early B cell factor 3 [Source:MGI Symbol;Acc:MGI:894289]	0.0282498595353632	-0.55349566408019	0.782442732301195	-0.0688555567156239	0.0821090453959111	-0.392630972317508	0.996118623583301	-0.00120246387149159	5	0.689360455168366	0.0060971715270067	1	pseudobulk	edgeR	LRT
ENSMUSG00000010936	Vac14	protein_coding	Vac14 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2157980]	0.018246859998325	-0.17479980824632	0.580820210970825	0.0403192638301921	0.771050892780421	-0.018987193292205	0.714262889029341	0.0264914995870904	5	0.514265947507518	0.0468674156152289	1	pseudobulk	edgeR	LRT
ENSMUSG00000011158	Brf1	protein_coding	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit [Source:MGI Symbol;Acc:MGI:1919558]	0.86378169500716	0.0100382298740795	0.902364551323448	0.00723792884204988	0.783502299218155	-0.0145032276390555	0.673378545213963	0.0246786471486704	5	0.857020949575793	0.0022452241478081	1	pseudobulk	edgeR	LRT
ENSMUSG00000012123	Crybg2	protein_coding	crystallin beta-gamma domain containing 2 [Source:MGI Symbol;Acc:MGI:1334463]	0.60276766580532	0.106798771456039	0.794036843950494	0.053981689933698	0.861857089992185	0.0321763795947431	0.0210675794072503	0.483676395418341	5	4.15022181234053	0.0473958164616099	1	pseudobulk	edgeR	LRT
ENSMUSG00000012819	Cdh23	protein_coding	cadherin related 23 (otocadherin) [Source:MGI Symbol;Acc:MGI:1890219]	0.0222156210120682	0.635484939523584	0.835530391767272	0.0569143303440853	0.721272798982617	0.0875061514163797	0.29123595227379	-0.288208542755271	5	1.79125771921127	0.0100978442871092	1	pseudobulk	edgeR	LRT
ENSMUSG00000012848	Rps5	protein_coding	ribosomal protein S5 [Source:MGI Symbol;Acc:MGI:1097682]	0.993295185809501	-0.000597549777840545	0.0289226305741113	-0.159863409107402	0.697424827344394	-0.0249528088303408	0.351003720049397	-0.0665635616763423	5	0.70383707139716	0.028672006784342	1	pseudobulk	edgeR	LRT
ENSMUSG00000013076	Amotl1	protein_coding	angiomotin-like 1 [Source:MGI Symbol;Acc:MGI:1922973]	0.28586738795737	-0.139065963800191	0.637972480002843	-0.0615909600781417	0.441495610428896	-0.0902518005120174	0.242234112022317	0.152529585744284	5	0.615056643307555	0.021521713934246	1	pseudobulk	edgeR	LRT
ENSMUSG00000013089	Etv5	protein_coding	ets variant 5 [Source:MGI Symbol;Acc:MGI:1096867]	0.873900308561315	-0.0216138741038483	0.456663444490647	0.102456171259705	0.507241700016487	0.0816016548221881	0.108286565763811	-0.22109196334424	5	-1.63588090106046	4.87828873789055e-05	0.141031327412416	pseudobulk	edgeR	LRT
ENSMUSG00000013846	St3gal1	protein_coding	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:MGI Symbol;Acc:MGI:98304]	0.254698316947574	-0.217961415119807	0.967511865026078	0.00781670019510727	0.477506115410192	-0.122191496526926	0.369072199691442	-0.171525071276861	5	-1.69777933564097	0.0480046995632434	1	pseudobulk	edgeR	LRT
ENSMUSG00000014850	Msh3	protein_coding	mutS homolog 3 [Source:MGI Symbol;Acc:MGI:109519]	0.682040289411408	0.0366549132444374	0.43079603548875	0.0712198620769335	0.922654554893045	0.0078300980327719	0.0898550223573593	0.153513974609733	5	0.452156239114425	0.048860875999337	1	pseudobulk	edgeR	LRT
ENSMUSG00000015112	Slc25a13	protein_coding	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13 [Source:MGI Symbol;Acc:MGI:1354721]	0.593952028108416	0.0825627040749759	0.811507370675844	-0.037209021955189	0.62230804597534	-0.0687950832895574	0.927570569252916	-0.0140613434595751	5	0.548009107428728	0.0443566826744091	1	pseudobulk	edgeR	LRT
ENSMUSG00000015290	Ubl4a	protein_coding	ubiquitin-like 4A [Source:MGI Symbol;Acc:MGI:95049]	0.122154609752511	-0.105447407736527	0.00450382910639038	0.20022120313959	0.117890246574227	-0.0962349652706918	0.950637374958836	0.00418048702355334	5	2.42367634401115	0.00401353444677239	1	pseudobulk	edgeR	LRT
ENSMUSG00000015312	Gadd45b	protein_coding	growth arrest and DNA-damage-inducible 45 beta [Source:MGI Symbol;Acc:MGI:107776]	0.241064109742201	0.216531452608591	0.271536044403769	-0.204655557392672	0.473804476949909	-0.118898645420422	0.557503730726284	0.10786550888035	5	4.21975337884303	0.0418296197837409	1	pseudobulk	edgeR	LRT
ENSMUSG00000015484	Fam163a	protein_coding	family with sequence similarity 163, member A [Source:MGI Symbol;Acc:MGI:3618859]	0.156781158804	0.372598223557691	0.541914957677795	0.160730618345428	0.449493964278204	0.178405748635812	0.595556175066915	-0.138657327746417	5	1.31942081006218	0.00722045453031201	1	pseudobulk	edgeR	LRT
ENSMUSG00000015568	Lpl	protein_coding	lipoprotein lipase [Source:MGI Symbol;Acc:MGI:96820]	0.788074550139452	-0.0613682482027955	0.133925990765777	0.348250379161977	0.1013801394892	0.341089463162463	0.22591838117101	0.278088081048723	5	4.47296381860646	0.0299516177150696	1	pseudobulk	edgeR	LRT
ENSMUSG00000015619	Gata3	protein_coding	GATA binding protein 3 [Source:MGI Symbol;Acc:MGI:95663]	0.0324137949131393	0.871802332817714	0.0390203249537363	0.847067148647323	0.78858116953212	-0.0966961136503652	0.571653310364054	0.226365285183579	5	-1.53485202884627	0.00908847977897696	1	pseudobulk	edgeR	LRT
ENSMUSG00000015647	Lama5	protein_coding	laminin, alpha 5 [Source:MGI Symbol;Acc:MGI:105382]	0.152276067269502	0.179530976679795	0.223623139595641	-0.153536160079175	0.604711753877413	-0.0581133759402133	0.602340455105211	0.0648533050299693	5	-1.82431434723808	0.0267723072982657	1	pseudobulk	edgeR	LRT
ENSMUSG00000015733	Capza2	protein_coding	capping actin protein of muscle Z-line subunit alpha 2 [Source:MGI Symbol;Acc:MGI:106222]	0.688842730629177	0.0211362105660498	0.276079398478848	-0.0582285819267807	0.686338129508561	-0.0192265972492667	0.266903855811299	-0.0588689124061239	5	0.77610548874976	0.00769606344692449	1	pseudobulk	edgeR	LRT
ENSMUSG00000015790	Surf1	protein_coding	surfeit gene 1 [Source:MGI Symbol;Acc:MGI:98443]	0.745229865012011	-0.0205908946203506	0.353182477528987	0.0595208134979108	0.675893836862186	0.0239029596386993	0.337576151101605	0.0609785623060084	5	-1.18789278751316	0.0155193590153689	1	pseudobulk	edgeR	LRT
ENSMUSG00000015843	Rxrg	protein_coding	retinoid X receptor gamma [Source:MGI Symbol;Acc:MGI:98216]	0.0606575377866577	-0.49462010507724	0.743151334164408	-0.085872138533811	0.18701611214735	-0.311418820638839	0.489909878339429	0.179705246102848	5	1.44162319235282	0.00292296796094506	1	pseudobulk	edgeR	LRT
ENSMUSG00000016087	Fli1	protein_coding	Friend leukemia integration 1 [Source:MGI Symbol;Acc:MGI:95554]	0.00745413735650655	0.459942431112054	0.941511122457033	-0.0123353525107472	0.108012337399711	0.244337245836888	0.528021787699065	0.105377929417664	5	-4.32791976174065	0.0109140541438232	1	pseudobulk	edgeR	LRT
ENSMUSG00000016128	Stard13	protein_coding	StAR related lipid transfer domain containing 13 [Source:MGI Symbol;Acc:MGI:2385331]	0.0382969261598239	0.32606384886725	0.554737379179866	-0.0921932237697387	0.947789264110548	0.00912833858693229	0.852922152610306	-0.0286557372292844	5	-1.01767217532211	0.0217671314942097	1	pseudobulk	edgeR	LRT
ENSMUSG00000016206	H2-M3	protein_coding	histocompatibility 2, M region locus 3 [Source:MGI Symbol;Acc:MGI:95915]	0.0862144470147832	0.348064532639042	0.47245663685578	0.145481239727432	0.182571048131196	0.242685872199925	0.588718070360417	-0.108462285475644	5	-2.51648223946662	0.00677183189800543	1	pseudobulk	edgeR	LRT
ENSMUSG00000016356	Col20a1	protein_coding	collagen, type XX, alpha 1 [Source:MGI Symbol;Acc:MGI:1920618]	0.709830573373107	-0.119522659387023	0.573610741761214	0.182429793459129	0.685052160605455	0.117524193153076	0.420306413274664	-0.259432420028112	5	-1.77545165667146	0.00493317993758999	1	pseudobulk	edgeR	LRT
ENSMUSG00000016487	Ppfibp1	protein_coding	PTPRF interacting protein, binding protein 1 (liprin beta 1) [Source:MGI Symbol;Acc:MGI:1914783]	0.833929382065819	-0.0226838802069049	0.149462323057887	-0.158628069351007	0.410442142106744	-0.0805399941624696	0.529827127188984	0.0680741917714167	5	1.17072789897758	0.000589371715412951	0.634278507771118	pseudobulk	edgeR	LRT
ENSMUSG00000016526	Dyrk3	protein_coding	dual-specificity tyrosine phosphorylation regulated kinase 3 [Source:MGI Symbol;Acc:MGI:1330300]	0.542871681776426	0.0885066611489362	0.9332170941073	0.0122729301369653	0.967093749917467	-0.00540395476079292	0.679618494331314	0.0600203570830946	5	3.00480013714041	0.00371374788132223	1	pseudobulk	edgeR	LRT
ENSMUSG00000016942	Tmprss6	protein_coding	transmembrane serine protease 6 [Source:MGI Symbol;Acc:MGI:1919003]	0.820936691167176	-0.0522230462957576	0.954820339095304	0.0131794356720992	0.363720883186493	0.189646558456525	0.419234343734933	0.186845161508877	5	-3.84571262525821	0.0328041953789901	1	pseudobulk	edgeR	LRT
ENSMUSG00000016984	Etaa1	protein_coding	Ewing tumor-associated antigen 1 [Source:MGI Symbol;Acc:MGI:1915395]	0.208399945679075	0.126934087017907	0.426588293458246	-0.0805742136983398	0.389549636649784	0.078030986060124	0.554254966670324	-0.0593629235859692	5	-0.95269770932244	0.0224202677071421	1	pseudobulk	edgeR	LRT
ENSMUSG00000017144	Rnd3	protein_coding	Rho family GTPase 3 [Source:MGI Symbol;Acc:MGI:1921444]	0.0339629140574301	-0.328523587101693	0.29580642838159	-0.160986978117904	0.337955878670726	-0.131875626322717	0.486622564434306	0.105956120857358	5	0.749950570553579	0.0477271510636248	1	pseudobulk	edgeR	LRT
