ensembl_gene_id	mgi_symbol	gene_biotype	description	PFC.P.Value_PFC_FENT	PFC.logFC_PFC_FENT	AMY.P.Value_AMY_FENT	AMY.logFC_AMY_FENT	INPUT.P.Value_INPUT_FENT	INPUT.logFC_INPUT_FENT	NAC.P.Value_NAC_FENT	NAC.logFC_NAC_FENT	cell_type	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
ENSMUSG00000006567	Atp7b	protein_coding	ATPase, Cu++ transporting, beta polypeptide [Source:MGI Symbol;Acc:MGI:103297]	0.735009962339161	0.0540545611191325	0.574074836349259	0.0905974914307082	0.111117781909287	-0.231867894072891	0.779674963965835	-0.0446689519713328	11	-2.35788361665661	0.0303719996388323	1	pseudobulk	edgeR	LRT
ENSMUSG00000006782	Cnp	protein_coding	2',3'-cyclic nucleotide 3' phosphodiesterase [Source:MGI Symbol;Acc:MGI:88437]	0.847999513381465	0.0274965806170528	0.210292115247961	0.182414297676148	0.593308263916582	-0.0691755013944517	0.304883341568364	-0.14782347494225	11	1.71353848379572	0.0402458613772119	1	pseudobulk	edgeR	LRT
ENSMUSG00000007080	Pole	protein_coding	polymerase (DNA directed), epsilon [Source:MGI Symbol;Acc:MGI:1196391]	0.484957465303903	-0.117040940506493	0.567245528080523	-0.0966274274890692	0.452514042769885	-0.113598455209235	0.414095612317898	0.136980889389583	11	-2.70653663514485	0.0029631241548656	1	pseudobulk	edgeR	LRT
ENSMUSG00000007880	Arid1a	protein_coding	AT-rich interaction domain 1A [Source:MGI Symbol;Acc:MGI:1935147]	0.917160319119076	0.00734680806785626	0.740963312317796	-0.0235571137676107	0.170167127539059	-0.0880853355737887	0.249658405375742	0.0817669542472972	11	0.738923367527381	0.0271128717335276	1	pseudobulk	edgeR	LRT
ENSMUSG00000007892	Rplp1	protein_coding	ribosomal protein lateral stalk subunit P1 [Source:MGI Symbol;Acc:MGI:1927099]	0.420973620166551	-0.0780008431481503	0.141214511702032	-0.144740033453836	0.363741572648644	0.079465325182396	0.879342644974324	-0.0146750346396916	11	1.55670085780233	0.00290434263017331	1	pseudobulk	edgeR	LRT
ENSMUSG00000008475	Arpc5	protein_coding	actin related protein 2/3 complex, subunit 5 [Source:MGI Symbol;Acc:MGI:1915021]	0.879677963881816	-0.0104304186296131	0.174655464089375	-0.0950484535755551	0.775992408563221	-0.0176885945542224	0.264977403509719	-0.0772044716442548	11	1.83261714236639	0.0125106763210786	1	pseudobulk	edgeR	LRT
ENSMUSG00000008892	Vdac3	protein_coding	voltage-dependent anion channel 3 [Source:MGI Symbol;Acc:MGI:106922]	0.963255348928647	-0.00328327880063384	0.488669198131419	0.0498655264981509	0.750838438075949	-0.0204204894014315	0.910355444566426	0.00802453933547742	11	1.12287268487042	0.0115563232656033	1	pseudobulk	edgeR	LRT
ENSMUSG00000009630	Ppp2cb	protein_coding	protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform [Source:MGI Symbol;Acc:MGI:1321161]	0.0257937770910554	-0.136464883043784	0.759877224175242	0.0184799618123179	0.602920851496904	-0.0281535220768383	0.591223574993228	0.0322271844683266	11	1.52002942242097	0.00964704254629976	1	pseudobulk	edgeR	LRT
ENSMUSG00000010290	AI597479	protein_coding	expressed sequence AI597479 [Source:MGI Symbol;Acc:MGI:2138299]	0.218395975606949	-0.0818432294295306	0.842766246977171	-0.0132182931184124	0.506329649317979	-0.0396779877941276	0.464377662076559	0.0484505206931987	11	-1.46682255955522	0.0236086563873787	1	pseudobulk	edgeR	LRT
ENSMUSG00000013275	Slc41a1	protein_coding	solute carrier family 41, member 1 [Source:MGI Symbol;Acc:MGI:2444823]	0.384989102477143	-0.0777101261988076	0.17911982547608	-0.121730554191362	0.440106817999833	-0.0622464897533668	0.958416072506487	-0.00464930566657218	11	1.84450939840485	0.0235536047129833	1	pseudobulk	edgeR	LRT
ENSMUSG00000013523	Bcas1	protein_coding	brain enriched myelin associated protein 1 [Source:MGI Symbol;Acc:MGI:1924210]	0.151504835165163	-0.268899686952885	0.949790703989214	-0.0118024223539517	0.664383988983852	-0.072791638977316	0.135426234804356	-0.280129856442697	11	-1.36161438172322	0.0210434236775345	1	pseudobulk	edgeR	LRT
ENSMUSG00000013584	Aldh1a2	protein_coding	aldehyde dehydrogenase family 1, subfamily A2 [Source:MGI Symbol;Acc:MGI:107928]	0.170453764554762	0.562064452745401	0.509159489090607	-0.271307433894264	0.0499540362899691	0.731126094753707	0.980222947714892	-0.0100841239924157	11	-3.60668060948188	0.0466038587796927	1	pseudobulk	edgeR	LRT
ENSMUSG00000014030	Pax5	protein_coding	paired box 5 [Source:MGI Symbol;Acc:MGI:97489]	0.327384763344491	0.362036633798641	0.0985701940360053	0.620400879503971	0.0951573928282889	0.560739776302968	0.108395355884948	0.597551707601536	11	-2.48303554290331	0.0289261815285562	1	pseudobulk	edgeR	LRT
ENSMUSG00000014039	Prdm15	protein_coding	PR domain containing 15 [Source:MGI Symbol;Acc:MGI:1930121]	0.742243082963033	0.032497285083849	0.604747155888628	-0.0516094572942662	0.97280051815502	0.00303743322027272	0.111113842154938	0.159056977566891	11	-0.955281189000158	0.0334063134932122	1	pseudobulk	edgeR	LRT
ENSMUSG00000014198	Zfp385c	protein_coding	zinc finger protein 385C [Source:MGI Symbol;Acc:MGI:3608347]	0.765635106957149	-0.0957215915640917	0.00715126685355104	-0.897985969424403	0.399718228355938	-0.24455382418427	0.926802880239591	0.0294903937761237	11	4.00505307059435	0.0477065561363188	1	pseudobulk	edgeR	LRT
ENSMUSG00000014813	Stc1	protein_coding	stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]	0.425897480924621	0.159842615186153	0.979979583292823	0.00506661585596691	0.107987707032472	0.293453935823381	0.309711661585624	0.204270244004322	11	-2.35788361665661	0.0303719996388323	1	pseudobulk	edgeR	LRT
ENSMUSG00000014856	Tmem208	protein_coding	transmembrane protein 208 [Source:MGI Symbol;Acc:MGI:1913570]	0.313457352810707	-0.118766531068468	0.714116993103918	0.0433650685257202	0.509763727133729	-0.0698847176291092	0.444624056744235	0.0899015684118378	11	-1.1222746022033	0.0104960038768097	1	pseudobulk	edgeR	LRT
ENSMUSG00000015176	Nolc1	protein_coding	nucleolar and coiled-body phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:1918019]	0.445245928282864	-0.0566570928373173	0.309105692706506	0.0762722723542559	0.465873981314656	-0.0488061986674793	0.223152177390068	0.0907602779740588	11	1.57003731908925	0.0240768971237454	1	pseudobulk	edgeR	LRT
ENSMUSG00000015202	Cnksr3	protein_coding	Cnksr family member 3 [Source:MGI Symbol;Acc:MGI:2674130]	0.47118932744423	-0.138073386938446	0.0111240913225744	-0.503159536144396	0.654274024565648	0.0772989508141444	0.935205334769518	-0.0155447808392764	11	4.06725932150437	0.0442783312594908	1	pseudobulk	edgeR	LRT
ENSMUSG00000015243	Abca1	protein_coding	ATP-binding cassette, sub-family A member 1 [Source:MGI Symbol;Acc:MGI:99607]	0.0366220771466259	0.213424121099255	0.545178257253036	-0.0612518514259492	0.0826936176905131	0.158910283222838	0.282610913508467	0.10823282570452	11	4.76759859954839	0.0116172911184247	1	pseudobulk	edgeR	LRT
ENSMUSG00000015451	C4a	protein_coding	complement C4A (Rodgers blood group) [Source:MGI Symbol;Acc:MGI:98320]	0.00704222225644027	0.587964921111243	0.983420334348478	0.00443272930832073	0.507595798022732	0.126647584001445	0.80198671563702	0.0530586927731279	11	-2.79846138101185	0.0287577796208121	1	pseudobulk	edgeR	LRT
ENSMUSG00000015599	Ttbk1	protein_coding	tau tubulin kinase 1 [Source:MGI Symbol;Acc:MGI:2147036]	0.724147273208049	-0.0321273849949071	0.789856163641406	-0.0244591601959332	0.154776303866719	-0.117774744963477	0.139530909723619	-0.135683488163831	11	0.915562929287058	0.0197811624116989	1	pseudobulk	edgeR	LRT
ENSMUSG00000016624	Phf21b	protein_coding	PHD finger protein 21B [Source:MGI Symbol;Acc:MGI:2443812]	0.577087960277118	-0.0880723974381856	0.342092427988716	-0.151691777326818	0.541515167348639	-0.0869948803882354	0.970038568464061	-0.00592433358265643	11	5.01327708413658	0.00518677711333656	1	pseudobulk	edgeR	LRT
ENSMUSG00000017132	Cyth1	protein_coding	cytohesin 1 [Source:MGI Symbol;Acc:MGI:1334257]	0.101291740499152	0.136704631829869	0.549107858882669	-0.0499072484526657	0.37249799159129	0.0665706464205309	0.792869775395251	-0.0216648336260485	11	0.673941069469412	0.0343800815506368	1	pseudobulk	edgeR	LRT
ENSMUSG00000017713	Tha1	protein_coding	threonine aldolase 1 [Source:MGI Symbol;Acc:MGI:1919026]	0.325244282462517	0.194280329444911	0.239831666883186	-0.234503598914481	0.393972591359914	0.151691678402978	0.35355730038811	0.183132384526831	11	-1.47970316833144	0.02867805907361	1	pseudobulk	edgeR	LRT
ENSMUSG00000017721	Pigt	protein_coding	phosphatidylinositol glycan anchor biosynthesis, class T [Source:MGI Symbol;Acc:MGI:1926178]	0.906681261202734	0.00776203730635405	0.00557999599855892	0.191223307051946	0.837463474779034	0.0122531620254249	0.162265685196713	0.0932978308227637	11	1.13165691807482	0.0418058342298167	1	pseudobulk	edgeR	LRT
ENSMUSG00000017737	Mmp9	protein_coding	matrix metallopeptidase 9 [Source:MGI Symbol;Acc:MGI:97011]	0.116658873120537	-0.308802630413361	0.352403372551542	-0.183328518445347	0.180978230032766	0.236809721288017	0.876206120081679	-0.0303455354955271	11	4.53021323980194	0.0184603518840821	1	pseudobulk	edgeR	LRT
ENSMUSG00000017837	Nkiras2	protein_coding	NFKB inhibitor interacting Ras-like protein 2 [Source:MGI Symbol;Acc:MGI:1919216]	0.0910065410625693	0.188054557585242	0.34370744928944	-0.105363469322639	0.974337276890916	-0.00318961868096856	0.294301263061084	0.115822019944546	11	4.61547749253744	0.0158510791890028	1	pseudobulk	edgeR	LRT
ENSMUSG00000018217	Pmp22	protein_coding	peripheral myelin protein 22 [Source:MGI Symbol;Acc:MGI:97631]	0.235047231971247	-0.187215496044067	0.310305882183358	-0.161049263671275	0.752959363350087	0.0445100921561274	0.0939576800413991	-0.265633813284482	11	4.29989304245872	0.0283021242804147	1	pseudobulk	edgeR	LRT
ENSMUSG00000018238	Gdf9	protein_coding	growth differentiation factor 9 [Source:MGI Symbol;Acc:MGI:95692]	0.516104198479171	0.231902951289397	0.480381166157394	-0.254227662850759	0.564864289614883	0.185349913905063	0.445096627572808	-0.272891757833922	11	-3.60668060948188	0.0466038587796927	1	pseudobulk	edgeR	LRT
ENSMUSG00000018286	Psmb6	protein_coding	proteasome (prosome, macropain) subunit, beta type 6 [Source:MGI Symbol;Acc:MGI:104880]	0.774422592589026	0.0201276358160927	0.896911997552321	-0.00917351705735747	0.765684585650202	-0.0188791774404167	0.210770706011921	-0.0884438398358309	11	2.15820405990841	0.0214947837523201	1	pseudobulk	edgeR	LRT
ENSMUSG00000018698	Lhx1	protein_coding	LIM homeobox protein 1 [Source:MGI Symbol;Acc:MGI:99783]	0.00995067463473432	0.398575768443314	0.0276089005539202	-0.34087051762328	0.636358902290802	-0.0641618789821428	0.231928185427675	-0.18077658152337	11	-3.60668060948188	0.0466038587796927	1	pseudobulk	edgeR	LRT
ENSMUSG00000018821	Avpi1	protein_coding	arginine vasopressin-induced 1 [Source:MGI Symbol;Acc:MGI:1916784]	0.192967856625303	-0.169440013529833	0.00288156166488625	-0.403385325977775	0.855394646466373	0.0212439697644458	0.688529941409935	0.0518340304206406	11	4.03498512854873	0.0448953581559919	1	pseudobulk	edgeR	LRT
